entity,indicator,date,value
Slovenia,Daily hospital occupancy,2020-04-24,78.0
Slovenia,Daily hospital occupancy,2020-04-25,77.0
Slovenia,Daily hospital occupancy,2020-04-26,80.0
Slovenia,Daily hospital occupancy,2020-04-27,80.0
Slovenia,Daily hospital occupancy,2020-04-28,77.0
Slovenia,Daily hospital occupancy,2020-04-29,70.0
Slovenia,Daily hospital occupancy,2020-04-30,63.0
Slovenia,Daily hospital occupancy,2020-05-01,58.0
Slovenia,Daily hospital occupancy,2020-05-02,60.0
Slovenia,Daily hospital occupancy,2020-05-03,58.0
Slovenia,Daily hospital occupancy,2020-05-04,58.0
Slovenia,Daily hospital occupancy,2020-05-05,55.0
Slovenia,Daily hospital occupancy,2020-05-06,53.0
Slovenia,Daily hospital occupancy,2020-05-07,52.0
Slovenia,Daily hospital occupancy,2020-05-08,46.0
Slovenia,Daily hospital occupancy,2020-05-09,43.0
Slovenia,Daily hospital occupancy,2020-05-10,41.0
Slovenia,Daily hospital occupancy,2020-05-11,42.0
Slovenia,Daily hospital occupancy,2020-05-12,40.0
Slovenia,Daily hospital occupancy,2020-05-13,38.0
Slovenia,Daily hospital occupancy,2020-05-14,32.0
Slovenia,Daily hospital occupancy,2020-05-15,29.0
Slovenia,Daily hospital occupancy,2020-05-16,27.0
Slovenia,Daily hospital occupancy,2020-05-17,26.0
Slovenia,Daily hospital occupancy,2020-05-18,25.0
Slovenia,Daily hospital occupancy,2020-05-19,24.0
Slovenia,Daily hospital occupancy,2020-05-20,23.0
Slovenia,Daily hospital occupancy,2020-05-21,21.0
Slovenia,Daily hospital occupancy,2020-05-22,21.0
Slovenia,Daily hospital occupancy,2020-05-23,18.0
Slovenia,Daily hospital occupancy,2020-05-24,18.0
Slovenia,Daily hospital occupancy,2020-05-25,16.0
Slovenia,Daily hospital occupancy,2020-05-26,9.0
Slovenia,Daily hospital occupancy,2020-05-27,8.0
Slovenia,Daily hospital occupancy,2020-05-28,7.0
Slovenia,Daily hospital occupancy,2020-05-29,7.0
Slovenia,Daily hospital occupancy,2020-05-30,7.0
Slovenia,Daily hospital occupancy,2020-05-31,6.0
Slovenia,Daily hospital occupancy,2020-06-01,5.0
Slovenia,Daily hospital occupancy,2020-06-02,5.0
Slovenia,Daily hospital occupancy,2020-06-03,5.0
Slovenia,Daily hospital occupancy,2020-06-04,5.0
Slovenia,Daily hospital occupancy,2020-06-05,6.0
Slovenia,Daily hospital occupancy,2020-06-06,6.0
Slovenia,Daily hospital occupancy,2020-06-07,5.0
Slovenia,Daily hospital occupancy,2020-06-08,5.0
Slovenia,Daily hospital occupancy,2020-06-09,6.0
Slovenia,Daily hospital occupancy,2020-06-10,6.0
Slovenia,Daily hospital occupancy,2020-06-11,6.0
Slovenia,Daily hospital occupancy,2020-06-12,6.0
Slovenia,Daily hospital occupancy,2020-06-13,6.0
Slovenia,Daily hospital occupancy,2020-06-14,6.0
Slovenia,Daily hospital occupancy,2020-06-15,7.0
Slovenia,Daily hospital occupancy,2020-06-16,7.0
Slovenia,Daily hospital occupancy,2020-06-17,7.0
Slovenia,Daily hospital occupancy,2020-06-18,6.0
Slovenia,Daily hospital occupancy,2020-06-19,8.0
Slovenia,Daily hospital occupancy,2020-06-20,6.0
Slovenia,Daily hospital occupancy,2020-06-21,6.0
Slovenia,Daily hospital occupancy,2020-06-22,6.0
Slovenia,Daily hospital occupancy,2020-06-23,5.0
Slovenia,Daily hospital occupancy,2020-06-24,7.0
Slovenia,Daily hospital occupancy,2020-06-25,7.0
Slovenia,Daily hospital occupancy,2020-06-26,8.0
Slovenia,Daily hospital occupancy,2020-06-27,8.0
Slovenia,Daily hospital occupancy,2020-06-28,7.0
Slovenia,Daily hospital occupancy,2020-06-29,8.0
Slovenia,Daily hospital occupancy,2020-06-30,8.0
Slovenia,Daily hospital occupancy,2020-07-01,8.0
Slovenia,Daily hospital occupancy,2020-07-02,9.0
Slovenia,Daily hospital occupancy,2020-07-03,10.0
Slovenia,Daily hospital occupancy,2020-07-04,6.0
Slovenia,Daily hospital occupancy,2020-07-05,6.0
Slovenia,Daily hospital occupancy,2020-07-06,11.0
Slovenia,Daily hospital occupancy,2020-07-07,12.0
Slovenia,Daily hospital occupancy,2020-07-08,14.0
Slovenia,Daily hospital occupancy,2020-07-09,15.0
Slovenia,Daily hospital occupancy,2020-07-10,16.0
Slovenia,Daily hospital occupancy,2020-07-11,16.0
Slovenia,Daily hospital occupancy,2020-07-12,16.0
Slovenia,Daily hospital occupancy,2020-07-13,17.0
Slovenia,Daily hospital occupancy,2020-07-14,17.0
Slovenia,Daily hospital occupancy,2020-07-15,16.0
Slovenia,Daily hospital occupancy,2020-07-16,18.0
Slovenia,Daily hospital occupancy,2020-07-17,19.0
Slovenia,Daily hospital occupancy,2020-07-18,19.0
Slovenia,Daily hospital occupancy,2020-07-19,19.0
Slovenia,Daily hospital occupancy,2020-07-20,19.0
Slovenia,Daily hospital occupancy,2020-07-21,22.0
Slovenia,Daily hospital occupancy,2020-07-22,22.0
Slovenia,Daily hospital occupancy,2020-07-23,24.0
Slovenia,Daily hospital occupancy,2020-07-24,23.0
Slovenia,Daily hospital occupancy,2020-07-25,19.0
Slovenia,Daily hospital occupancy,2020-07-26,21.0
Slovenia,Daily hospital occupancy,2020-07-27,20.0
Slovenia,Daily hospital occupancy,2020-07-28,17.0
Slovenia,Daily hospital occupancy,2020-07-29,21.0
Slovenia,Daily hospital occupancy,2020-07-30,22.0
Slovenia,Daily hospital occupancy,2020-07-31,24.0
Slovenia,Daily hospital occupancy,2020-08-01,22.0
Slovenia,Daily hospital occupancy,2020-08-02,22.0
Slovenia,Daily hospital occupancy,2020-08-03,20.0
Slovenia,Daily hospital occupancy,2020-08-04,22.0
Slovenia,Daily hospital occupancy,2020-08-05,22.0
Slovenia,Daily hospital occupancy,2020-08-06,24.0
Slovenia,Daily hospital occupancy,2020-08-07,24.0
Slovenia,Daily hospital occupancy,2020-08-08,22.0
Slovenia,Daily hospital occupancy,2020-08-09,24.0
Slovenia,Daily hospital occupancy,2020-08-10,24.0
Slovenia,Daily hospital occupancy,2020-08-11,23.0
Slovenia,Daily hospital occupancy,2020-08-12,23.0
Slovenia,Daily hospital occupancy,2020-08-13,19.0
Slovenia,Daily hospital occupancy,2020-08-14,18.0
Slovenia,Daily hospital occupancy,2020-08-15,16.0
Slovenia,Daily hospital occupancy,2020-08-16,17.0
Slovenia,Daily hospital occupancy,2020-08-17,19.0
Slovenia,Daily hospital occupancy,2020-08-18,16.0
Slovenia,Daily hospital occupancy,2020-08-19,17.0
Slovenia,Daily hospital occupancy,2020-08-20,17.0
Slovenia,Daily hospital occupancy,2020-08-21,18.0
Slovenia,Daily hospital occupancy,2020-08-22,18.0
Slovenia,Daily hospital occupancy,2020-08-23,17.0
Slovenia,Daily hospital occupancy,2020-08-24,17.0
Slovenia,Daily hospital occupancy,2020-08-25,17.0
Slovenia,Daily hospital occupancy,2020-08-26,20.0
Slovenia,Daily hospital occupancy,2020-08-27,23.0
Slovenia,Daily hospital occupancy,2020-08-28,22.0
Slovenia,Daily hospital occupancy,2020-08-29,23.0
Slovenia,Daily hospital occupancy,2020-08-30,24.0
Slovenia,Daily hospital occupancy,2020-08-31,25.0
Slovenia,Daily hospital occupancy,2020-09-01,25.0
Slovenia,Daily hospital occupancy,2020-09-02,26.0
Slovenia,Daily hospital occupancy,2020-09-03,26.0
Slovenia,Daily hospital occupancy,2020-09-04,24.0
Slovenia,Daily hospital occupancy,2020-09-05,22.0
Slovenia,Daily hospital occupancy,2020-09-06,23.0
Slovenia,Daily hospital occupancy,2020-09-07,26.0
Slovenia,Daily hospital occupancy,2020-09-08,28.0
Slovenia,Daily hospital occupancy,2020-09-09,27.0
Slovenia,Daily hospital occupancy,2020-09-10,26.0
Slovenia,Daily hospital occupancy,2020-09-11,27.0
Slovenia,Daily hospital occupancy,2020-09-12,31.0
Slovenia,Daily hospital occupancy,2020-09-13,38.0
Slovenia,Daily hospital occupancy,2020-09-14,42.0
Slovenia,Daily hospital occupancy,2020-09-15,50.0
Slovenia,Daily hospital occupancy,2020-09-16,61.0
Slovenia,Daily hospital occupancy,2020-09-17,62.0
Slovenia,Daily hospital occupancy,2020-09-18,67.0
Slovenia,Daily hospital occupancy,2020-09-19,67.0
Slovenia,Daily hospital occupancy,2020-09-20,66.0
Slovenia,Daily hospital occupancy,2020-09-21,70.0
Slovenia,Daily hospital occupancy,2020-09-22,71.0
Slovenia,Daily hospital occupancy,2020-09-23,65.0
Slovenia,Daily hospital occupancy,2020-09-24,63.0
Slovenia,Daily hospital occupancy,2020-09-25,60.0
Slovenia,Daily hospital occupancy,2020-09-26,72.0
Slovenia,Daily hospital occupancy,2020-09-27,80.0
Slovenia,Daily hospital occupancy,2020-09-28,79.0
Slovenia,Daily hospital occupancy,2020-09-29,84.0
Slovenia,Daily hospital occupancy,2020-09-30,86.0
Slovenia,Daily hospital occupancy,2020-10-01,86.0
Slovenia,Daily hospital occupancy,2020-10-02,86.0
Slovenia,Daily hospital occupancy,2020-10-03,94.0
Slovenia,Daily hospital occupancy,2020-10-04,101.0
Slovenia,Daily hospital occupancy,2020-10-05,107.0
Slovenia,Daily hospital occupancy,2020-10-06,111.0
Slovenia,Daily hospital occupancy,2020-10-07,122.0
Slovenia,Daily hospital occupancy,2020-10-08,131.0
Slovenia,Daily hospital occupancy,2020-10-09,138.0
Slovenia,Daily hospital occupancy,2020-10-10,149.0
Slovenia,Daily hospital occupancy,2020-10-11,158.0
Slovenia,Daily hospital occupancy,2020-10-12,172.0
Slovenia,Daily hospital occupancy,2020-10-13,180.0
Slovenia,Daily hospital occupancy,2020-10-14,210.0
Slovenia,Daily hospital occupancy,2020-10-15,222.0
Slovenia,Daily hospital occupancy,2020-10-16,240.0
Slovenia,Daily hospital occupancy,2020-10-17,250.0
Slovenia,Daily hospital occupancy,2020-10-18,265.0
Slovenia,Daily hospital occupancy,2020-10-19,291.0
Slovenia,Daily hospital occupancy,2020-10-20,313.0
Slovenia,Daily hospital occupancy,2020-10-21,333.0
Slovenia,Daily hospital occupancy,2020-10-22,356.0
Slovenia,Daily hospital occupancy,2020-10-23,394.0
Slovenia,Daily hospital occupancy,2020-10-24,449.0
Slovenia,Daily hospital occupancy,2020-10-25,508.0
Slovenia,Daily hospital occupancy,2020-10-26,523.0
Slovenia,Daily hospital occupancy,2020-10-27,560.0
Slovenia,Daily hospital occupancy,2020-10-28,612.0
Slovenia,Daily hospital occupancy,2020-10-29,660.0
Slovenia,Daily hospital occupancy,2020-10-30,703.0
Slovenia,Daily hospital occupancy,2020-10-31,779.0
Slovenia,Daily hospital occupancy,2020-11-01,821.0
Slovenia,Daily hospital occupancy,2020-11-02,868.0
Slovenia,Daily hospital occupancy,2020-11-03,925.0
Slovenia,Daily hospital occupancy,2020-11-04,979.0
Slovenia,Daily hospital occupancy,2020-11-05,1023.0
Slovenia,Daily hospital occupancy,2020-11-06,1069.0
Slovenia,Daily hospital occupancy,2020-11-07,1084.0
Slovenia,Daily hospital occupancy,2020-11-08,1125.0
Slovenia,Daily hospital occupancy,2020-11-09,1143.0
Slovenia,Daily hospital occupancy,2020-11-10,1171.0
Slovenia,Daily hospital occupancy,2020-11-11,1192.0
Slovenia,Daily hospital occupancy,2020-11-12,1210.0
Slovenia,Daily hospital occupancy,2020-11-13,1199.0
Slovenia,Daily hospital occupancy,2020-11-14,1224.0
Slovenia,Daily hospital occupancy,2020-11-15,1261.0
Slovenia,Daily hospital occupancy,2020-11-16,1264.0
Slovenia,Daily hospital occupancy,2020-11-17,1275.0
Slovenia,Daily hospital occupancy,2020-11-18,1280.0
Slovenia,Daily hospital occupancy,2020-11-19,1238.0
Slovenia,Daily hospital occupancy,2020-11-20,1254.0
Slovenia,Daily hospital occupancy,2020-11-21,1219.0
Slovenia,Daily hospital occupancy,2020-11-22,1244.0
Slovenia,Daily hospital occupancy,2020-11-23,1292.0
Slovenia,Daily hospital occupancy,2020-11-24,1299.0
Slovenia,Daily hospital occupancy,2020-11-25,1297.0
Slovenia,Daily hospital occupancy,2020-11-26,1302.0
Slovenia,Daily hospital occupancy,2020-11-27,1324.0
Slovenia,Daily hospital occupancy,2020-11-28,1257.0
Slovenia,Daily hospital occupancy,2020-11-29,1278.0
Slovenia,Daily hospital occupancy,2020-11-30,1298.0
Slovenia,Daily hospital occupancy,2020-12-01,1299.0
Slovenia,Daily hospital occupancy,2020-12-02,1285.0
Slovenia,Daily hospital occupancy,2020-12-03,1289.0
Slovenia,Daily hospital occupancy,2020-12-04,1284.0
Slovenia,Daily hospital occupancy,2020-12-05,1272.0
Slovenia,Daily hospital occupancy,2020-12-06,1302.0
Slovenia,Daily hospital occupancy,2020-12-07,1301.0
Slovenia,Daily hospital occupancy,2020-12-08,1304.0
Slovenia,Daily hospital occupancy,2020-12-09,1282.0
Slovenia,Daily hospital occupancy,2020-12-10,1258.0
Slovenia,Daily hospital occupancy,2020-12-11,1268.0
Slovenia,Daily hospital occupancy,2020-12-12,1276.0
Slovenia,Daily hospital occupancy,2020-12-13,1315.0
Slovenia,Daily hospital occupancy,2020-12-14,1320.0
Slovenia,Daily hospital occupancy,2020-12-15,1284.0
Slovenia,Daily hospital occupancy,2020-12-16,1251.0
Slovenia,Daily hospital occupancy,2020-12-17,1229.0
Slovenia,Daily hospital occupancy,2020-12-18,1212.0
Slovenia,Daily hospital occupancy,2020-12-19,1199.0
Slovenia,Daily hospital occupancy,2020-12-20,1214.0
Slovenia,Daily hospital occupancy,2020-12-21,1271.0
Slovenia,Daily hospital occupancy,2020-12-22,1261.0
Slovenia,Daily hospital occupancy,2020-12-23,1226.0
Slovenia,Daily hospital occupancy,2020-12-24,1189.0
Slovenia,Daily hospital occupancy,2020-12-25,1142.0
Slovenia,Daily hospital occupancy,2020-12-26,1165.0
Slovenia,Daily hospital occupancy,2020-12-27,1179.0
Slovenia,Daily hospital occupancy,2020-12-28,1221.0
Slovenia,Daily hospital occupancy,2020-12-29,1170.0
Slovenia,Daily hospital occupancy,2020-12-30,1172.0
Slovenia,Daily hospital occupancy,2020-12-31,1174.0
Slovenia,Daily hospital occupancy,2021-01-01,1110.0
Slovenia,Daily hospital occupancy,2021-01-02,1111.0
Slovenia,Daily hospital occupancy,2021-01-03,1173.0
Slovenia,Daily hospital occupancy,2021-01-04,1209.0
Slovenia,Daily hospital occupancy,2021-01-05,1193.0
Slovenia,Daily hospital occupancy,2021-01-06,1177.0
Slovenia,Daily hospital occupancy,2021-01-07,1169.0
Slovenia,Daily hospital occupancy,2021-01-08,1160.0
Slovenia,Daily hospital occupancy,2021-01-09,1143.0
Slovenia,Daily hospital occupancy,2021-01-10,1192.0
Slovenia,Daily hospital occupancy,2021-01-11,1205.0
Slovenia,Daily hospital occupancy,2021-01-12,1202.0
Slovenia,Daily hospital occupancy,2021-01-13,1244.0
Slovenia,Daily hospital occupancy,2021-01-14,1266.0
Slovenia,Daily hospital occupancy,2021-01-15,1266.0
Slovenia,Daily hospital occupancy,2021-01-16,1224.0
Slovenia,Daily hospital occupancy,2021-01-17,1220.0
Slovenia,Daily hospital occupancy,2021-01-18,1237.0
Slovenia,Daily hospital occupancy,2021-01-19,1200.0
Slovenia,Daily hospital occupancy,2021-01-20,1178.0
Slovenia,Daily hospital occupancy,2021-01-21,1159.0
Slovenia,Daily hospital occupancy,2021-01-22,1140.0
Slovenia,Daily hospital occupancy,2021-01-23,1129.0
Slovenia,Daily hospital occupancy,2021-01-24,1149.0
Slovenia,Daily hospital occupancy,2021-01-25,1173.0
Slovenia,Daily hospital occupancy,2021-01-26,1157.0
Slovenia,Daily hospital occupancy,2021-01-27,1144.0
Slovenia,Daily hospital occupancy,2021-01-28,1106.0
Slovenia,Daily hospital occupancy,2021-01-29,1082.0
Slovenia,Daily hospital occupancy,2021-01-30,1047.0
Slovenia,Daily hospital occupancy,2021-01-31,1053.0
Slovenia,Daily hospital occupancy,2021-02-01,1066.0
Slovenia,Daily hospital occupancy,2021-02-02,1032.0
Slovenia,Daily hospital occupancy,2021-02-03,1012.0
Slovenia,Daily hospital occupancy,2021-02-04,989.0
Slovenia,Daily hospital occupancy,2021-02-05,988.0
Slovenia,Daily hospital occupancy,2021-02-06,926.0
Slovenia,Daily hospital occupancy,2021-02-07,931.0
Slovenia,Daily hospital occupancy,2021-02-08,946.0
Slovenia,Daily hospital occupancy,2021-02-09,945.0
Slovenia,Daily hospital occupancy,2021-02-10,864.0
Slovenia,Daily hospital occupancy,2021-02-11,828.0
Slovenia,Daily hospital occupancy,2021-02-12,789.0
Slovenia,Daily hospital occupancy,2021-02-13,738.0
Slovenia,Daily hospital occupancy,2021-02-14,740.0
Slovenia,Daily hospital occupancy,2021-02-15,738.0
Slovenia,Daily hospital occupancy,2021-02-16,691.0
Slovenia,Daily hospital occupancy,2021-02-17,648.0
Slovenia,Daily hospital occupancy,2021-02-18,619.0
Slovenia,Daily hospital occupancy,2021-02-19,623.0
Slovenia,Daily hospital occupancy,2021-02-20,579.0
Slovenia,Daily hospital occupancy,2021-02-21,566.0
Slovenia,Daily hospital occupancy,2021-02-22,584.0
Slovenia,Daily hospital occupancy,2021-02-23,567.0
Slovenia,Daily hospital occupancy,2021-02-24,546.0
Slovenia,Daily hospital occupancy,2021-02-25,546.0
Slovenia,Daily hospital occupancy,2021-02-26,529.0
Slovenia,Daily hospital occupancy,2021-02-27,513.0
Slovenia,Daily hospital occupancy,2021-02-28,529.0
Slovenia,Daily hospital occupancy,2021-03-01,543.0
Slovenia,Daily hospital occupancy,2021-03-02,528.0
Slovenia,Daily hospital occupancy,2021-03-03,516.0
Slovenia,Daily hospital occupancy,2021-03-04,511.0
Slovenia,Daily hospital occupancy,2021-03-05,521.0
Slovenia,Daily hospital occupancy,2021-03-06,498.0
Slovenia,Daily hospital occupancy,2021-03-07,510.0
Slovenia,Daily hospital occupancy,2021-03-08,527.0
Slovenia,Daily hospital occupancy,2021-03-09,506.0
Slovenia,Daily hospital occupancy,2021-03-10,485.0
Slovenia,Daily hospital occupancy,2021-03-11,453.0
Slovenia,Daily hospital occupancy,2021-03-12,437.0
Slovenia,Daily hospital occupancy,2021-03-13,431.0
Slovenia,Daily hospital occupancy,2021-03-14,438.0
Slovenia,Daily hospital occupancy,2021-03-15,463.0
Slovenia,Daily hospital occupancy,2021-03-16,451.0
Slovenia,Daily hospital occupancy,2021-03-17,444.0
Slovenia,Daily hospital occupancy,2021-03-18,462.0
Slovenia,Daily hospital occupancy,2021-03-19,485.0
Slovenia,Daily hospital occupancy,2021-03-20,458.0
Slovenia,Daily hospital occupancy,2021-03-21,473.0
Slovenia,Daily hospital occupancy,2021-03-22,494.0
Slovenia,Daily hospital occupancy,2021-03-23,507.0
Slovenia,Daily hospital occupancy,2021-03-24,500.0
Slovenia,Daily hospital occupancy,2021-03-25,501.0
Slovenia,Daily hospital occupancy,2021-03-26,500.0
Slovenia,Daily hospital occupancy,2021-03-27,497.0
Slovenia,Daily hospital occupancy,2021-03-28,499.0
Slovenia,Daily hospital occupancy,2021-03-29,526.0
Slovenia,Daily hospital occupancy,2021-03-30,515.0
Slovenia,Daily hospital occupancy,2021-03-31,500.0
Slovenia,Daily hospital occupancy,2021-04-01,518.0
Slovenia,Daily hospital occupancy,2021-04-02,515.0
Slovenia,Daily hospital occupancy,2021-04-03,531.0
Slovenia,Daily hospital occupancy,2021-04-04,534.0
Slovenia,Daily hospital occupancy,2021-04-05,556.0
Slovenia,Daily hospital occupancy,2021-04-06,573.0
Slovenia,Daily hospital occupancy,2021-04-07,581.0
Slovenia,Daily hospital occupancy,2021-04-08,599.0
Slovenia,Daily hospital occupancy,2021-04-09,618.0
Slovenia,Daily hospital occupancy,2021-04-10,605.0
Slovenia,Daily hospital occupancy,2021-04-11,615.0
Slovenia,Daily hospital occupancy,2021-04-12,636.0
Slovenia,Daily hospital occupancy,2021-04-13,617.0
Slovenia,Daily hospital occupancy,2021-04-14,622.0
Slovenia,Daily hospital occupancy,2021-04-15,624.0
Slovenia,Daily hospital occupancy,2021-04-16,639.0
Slovenia,Daily hospital occupancy,2021-04-17,629.0
Slovenia,Daily hospital occupancy,2021-04-18,631.0
Slovenia,Daily hospital occupancy,2021-04-19,652.0
Slovenia,Daily hospital occupancy,2021-04-20,649.0
Slovenia,Daily hospital occupancy,2021-04-21,631.0
Slovenia,Daily hospital occupancy,2021-04-22,620.0
Slovenia,Daily hospital occupancy,2021-04-23,629.0
Slovenia,Daily hospital occupancy,2021-04-24,618.0
Slovenia,Daily hospital occupancy,2021-04-25,630.0
Slovenia,Daily hospital occupancy,2021-04-26,643.0
Slovenia,Daily hospital occupancy,2021-04-27,649.0
Slovenia,Daily hospital occupancy,2021-04-28,621.0
Slovenia,Daily hospital occupancy,2021-04-29,636.0
Slovenia,Daily hospital occupancy,2021-04-30,626.0
Slovenia,Daily hospital occupancy,2021-05-01,616.0
Slovenia,Daily hospital occupancy,2021-05-02,605.0
Slovenia,Daily hospital occupancy,2021-05-03,608.0
Slovenia,Daily hospital occupancy,2021-05-04,584.0
Slovenia,Daily hospital occupancy,2021-05-05,560.0
Slovenia,Daily hospital occupancy,2021-05-06,551.0
Slovenia,Daily hospital occupancy,2021-05-07,538.0
Slovenia,Daily hospital occupancy,2021-05-08,503.0
Slovenia,Daily hospital occupancy,2021-05-09,499.0
Slovenia,Daily hospital occupancy,2021-05-10,509.0
Slovenia,Daily hospital occupancy,2021-05-11,477.0
Slovenia,Daily hospital occupancy,2021-05-12,463.0
Slovenia,Daily hospital occupancy,2021-05-13,450.0
Slovenia,Daily hospital occupancy,2021-05-14,443.0
Slovenia,Daily hospital occupancy,2021-05-15,421.0
Slovenia,Daily hospital occupancy,2021-05-16,408.0
Slovenia,Daily hospital occupancy,2021-05-17,407.0
Slovenia,Daily hospital occupancy,2021-05-18,383.0
Slovenia,Daily hospital occupancy,2021-05-19,368.0
Slovenia,Daily hospital occupancy,2021-05-20,362.0
Slovenia,Daily hospital occupancy,2021-05-21,348.0
Slovenia,Daily hospital occupancy,2021-05-22,319.0
Slovenia,Daily hospital occupancy,2021-05-23,306.0
Slovenia,Daily hospital occupancy,2021-05-24,316.0
Slovenia,Daily hospital occupancy,2021-05-25,295.0
Slovenia,Daily hospital occupancy,2021-05-26,277.0
Slovenia,Daily hospital occupancy,2021-05-27,265.0
Slovenia,Daily hospital occupancy,2021-05-28,252.0
Slovenia,Daily hospital occupancy,2021-05-29,233.0
Slovenia,Daily hospital occupancy,2021-05-30,242.0
Slovenia,Daily hospital occupancy,2021-05-31,245.0
Slovenia,Daily hospital occupancy,2021-06-01,227.0
Slovenia,Daily hospital occupancy,2021-06-02,214.0
Slovenia,Daily hospital occupancy,2021-06-03,213.0
Slovenia,Daily hospital occupancy,2021-06-04,205.0
Slovenia,Daily hospital occupancy,2021-06-05,201.0
Slovenia,Daily hospital occupancy,2021-06-06,198.0
Slovenia,Daily hospital occupancy,2021-06-07,203.0
Slovenia,Daily hospital occupancy,2021-06-08,195.0
Slovenia,Daily hospital occupancy,2021-06-09,188.0
Slovenia,Daily hospital occupancy,2021-06-10,172.0
Slovenia,Daily hospital occupancy,2021-06-11,165.0
Slovenia,Daily hospital occupancy,2021-06-12,138.0
Slovenia,Daily hospital occupancy,2021-06-13,135.0
Slovenia,Daily hospital occupancy,2021-06-14,134.0
Slovenia,Daily hospital occupancy,2021-06-15,122.0
Slovenia,Daily hospital occupancy,2021-06-16,121.0
Slovenia,Daily hospital occupancy,2021-06-17,112.0
Slovenia,Daily hospital occupancy,2021-06-18,109.0
Slovenia,Daily hospital occupancy,2021-06-19,101.0
Slovenia,Daily hospital occupancy,2021-06-20,102.0
Slovenia,Daily hospital occupancy,2021-06-21,105.0
Slovenia,Daily hospital occupancy,2021-06-22,92.0
Slovenia,Daily hospital occupancy,2021-06-23,83.0
Slovenia,Daily hospital occupancy,2021-06-24,80.0
Slovenia,Daily hospital occupancy,2021-06-25,74.0
Slovenia,Daily hospital occupancy,2021-06-26,74.0
Slovenia,Daily hospital occupancy,2021-06-27,75.0
Slovenia,Daily hospital occupancy,2021-06-28,74.0
Slovenia,Daily hospital occupancy,2021-06-29,71.0
Slovenia,Daily hospital occupancy,2021-06-30,68.0
Slovenia,Daily hospital occupancy,2021-07-01,66.0
Slovenia,Daily hospital occupancy,2021-07-02,64.0
Slovenia,Daily hospital occupancy,2021-07-03,61.0
Slovenia,Daily hospital occupancy,2021-07-04,60.0
Slovenia,Daily hospital occupancy,2021-07-05,58.0
Slovenia,Daily hospital occupancy,2021-07-06,59.0
Slovenia,Daily hospital occupancy,2021-07-07,52.0
Slovenia,Daily hospital occupancy,2021-07-08,47.0
Slovenia,Daily hospital occupancy,2021-07-09,41.0
Slovenia,Daily hospital occupancy,2021-07-10,43.0
Slovenia,Daily hospital occupancy,2021-07-11,43.0
Slovenia,Daily hospital occupancy,2021-07-12,41.0
Slovenia,Daily hospital occupancy,2021-07-13,39.0
Slovenia,Daily hospital occupancy,2021-07-14,34.0
Slovenia,Daily hospital occupancy,2021-07-15,32.0
Slovenia,Daily hospital occupancy,2021-07-16,30.0
Slovenia,Daily hospital occupancy,2021-07-17,28.0
